id,width,height,ionizationclass,FluxCompensation,pressure,karma,modulation,weight_in_kg,weight_in_g,error,error_type,Quality,reflectionScore,distortion,nicesness,multideminsionality
775,24.5404322093025,99.3161857696741,A,IV,98.8988529768111,1116.71098392493,100.163477350458,59820.1553119577,59820155.3119577,yes,severe,98.3585070740017,729.597497548226,50.6110934425761,26.2111896041441,no
776,18.4130906764594,103.435754857639,A,II,102.36942659242,842.898574613368,100.089980679517,35080.5719511978,35080571.9511978,yes,minor,97.2102618280805,649.506452544145,50.1037192004947,13.955618767044,no
777,20.8950198327021,97.7672441826841,C,III,100.479625517132,1111.18627949162,95.3234373509846,42695.0273280663,42695027.3280663,no,None,97.9535438188507,789.045216558381,51.5447986111514,19.5494967678501,yes
778,21.7401409386459,99.0230407616743,A,II,99.0185298602135,1188.48285431967,94.6627079865284,46812.5426195665,46812542.6195665,no,None,98.9119380174523,656.00522186443,47.282170387341,24.3985546582629,yes
779,14.7286048936278,101.614664586816,C,IV,100.546705708637,962.927207563933,95.4636924323724,22055.1371481695,22055137.1481695,no,None,99.0499590184229,704.21530919789,49.3522159729201,13.3626196858411,no
780,19.4762785594465,99.4779825166584,A,IV,97.1341797690366,977.301761800042,95.2946208246514,37742.753313494,37742753.313494,yes,minor,96.5357744192355,701.331300261918,47.1578717921806,20.2657985405948,yes
781,18.8582869145274,100.976119835653,A,III,99.5413650161447,903.764384171735,99.4507936314547,35920.3617625284,35920361.7625284,yes,severe,97.5404750434108,694.587140028559,48.4305943994058,19.7992671750673,yes
782,23.3767778121377,102.705567641939,B,III,96.2138946205355,971.205691065229,97.073469227317,56136.5521373169,56136552.1373169,yes,minor,94.7995361149048,650.700990333919,50.0971544379092,21.9979589522364,yes
783,13.8337765324685,104.353631182619,B,I,104.522743890365,935.153656021287,98.4492637352002,19979.6743243699,19979674.3243699,yes,critical,94.626994109476,670.387475385286,52.4094030415837,16.5425115554942,no
784,1e+10,100.102774222414,B,III,100.97532744695,896.262564583723,98.1455497096634,1.00102774222414e+22,1.00102774222414e+25,yes,critical,97.7883854048037,733.2940366704,48.74217532907,10000000000.0793,yes
785,23.8293328830805,98.3238091095292,A,IV,100.605434530117,1124.46072164168,96.3763708142526,55842.3671769277,55842367.1769277,yes,minor,99.3507655274284,704.776764565667,51.1704316555652,21.3437290291057,no
786,17.0595106935851,97.8307699813832,B,II,93.8997243735202,1087.98707469006,99.8023386499111,28482.6363693438,28482636.3693438,no,None,93.1257579546383,698.586026055972,49.194321848954,15.0040400342951,yes
787,16.6985208501221,98.9069344618533,C,II,96.3609604613467,902.510963332841,99.6650685167499,27587.3228884863,27587322.8884863,no,None,95.5009457693171,709.531232657517,51.8689337869162,19.3302562449426,yes
788,20.5650676109867,99.1469805905906,B,I,100.120189892572,1016.43846350672,98.2298224414256,41943.3986704521,41943398.6704521,no,None,98.8591551233636,705.283027812275,50.8759594647801,21.8930675119521,yes
789,18.3980060015698,97.5780048892004,B,I,98.7031310933655,1111.74393283174,101.362972781974,33038.5140379839,33038514.0379839,no,None,97.1594841267726,704.985744377168,49.7786606032529,20.3055963810415,no
790,29.3319074846939,101.195585995558,A,I,102.287785234094,1135.50144345838,101.123870672361,87074.7233640647,87074723.3640647,yes,severe,97.6891162996923,723.436299256191,47.704750280766,29.1999056241004,yes
791,21.297657278839,102.847791578168,C,III,103.118081532689,918.316521498407,97.5615918417266,46658.7985631574,46658798.5631574,no,None,95.8791104424243,718.504845583852,50.6101882038402,24.6810729125388,no
792,20.8078003545903,99.1134027488833,A,IV,96.6591527373848,1090.39956730554,97.1782529724562,42921.1919177645,42921191.9177645,yes,minor,95.7720663435423,739.062978531378,51.9419874037397,21.709092026639,yes
793,24.6553745466768,97.9193330686514,A,IV,99.4130373201608,957.911517023528,103.032190980476,59532.8458273812,59532845.8273812,yes,minor,98.8989821459929,697.513567155674,45.7904412090407,25.1066933318634,no
794,19.7002662537019,97.4522058431855,C,IV,105.525696555102,1168.79266215806,106.065287343363,37828.9807650596,37828980.7650596,no,None,94.4306831653641,710.479933238913,47.3695188671389,21.9303308159675,no
795,20.2436985003873,101.540303224024,A,I,102.047477721162,900.94502499938,97.3224512474526,41622.0590195086,41622059.0195086,yes,minor,97.638097402319,635.139596796822,49.123913145898,18.8062802507272,no
796,14.6356229963302,100.063045243953,B,IV,102.945122346515,1132.04719676855,102.779526380793,21443.8403031398,21443840.3031398,yes,critical,96.2015423378442,740.154792929282,54.0472000216406,15.0635142076809,yes
797,8.53514284759664,96.1902904971235,B,IV,97.5656451500288,890.262023016314,102.538229491477,7018.28899618286,7018288.99618286,no,None,97.3935443566408,726.840496919979,49.0258705554329,10.5833859889092,yes
798,13.9639657496783,99.7524896457089,C,I,102.981301104263,917.598035027968,101.72598701478,19462.9685552168,19462968.5552168,no,None,96.0181187421934,693.91235743354,49.2907674168689,17.2438703686255,yes
799,20.570547148986,100.000656754427,A,III,94.9835017822464,987.356864493379,104.261048505024,42325.0808312817,42325080.8312817,yes,severe,94.3897554123253,756.808357790689,49.9327260698717,23.2300743390174,yes
800,14.8335146044731,98.3124433105423,C,II,99.0837502273664,1024.38755598238,100.317904500516,21641.2254387383,21641225.4387383,no,None,96.5539047114924,692.764594893067,51.5085013162672,13.1705591348993,yes
801,23.4440387617103,97.5573332591421,C,II,98.1981575639523,1159.90868325511,97.3072131703961,53631.4165228366,53631416.5228366,no,None,97.3701670734744,710.561070827448,48.4718794538848,22.0925194174496,yes
802,23.6254150883743,99.094028012769,A,IV,104.313802083284,885.058661375027,99.4735616516584,55321.6522155452,55321652.2155452,yes,severe,95.5794249584044,655.740823672478,49.9522330020638,22.8721472677713,no
803,21.0869010546954,98.5953601374378,A,III,98.9604499263024,774.858140770226,100.407261662216,43851.7703998837,43851770.3998837,yes,critical,98.896790810155,706.380176120106,47.7879732686083,20.9405348525286,no
804,18.9917163419081,98.6512392290297,A,I,98.8475397917669,861.401434329343,95.6770865882006,35590.5363757102,35590536.3757102,yes,minor,96.9006098471547,676.762172907946,53.0600289037105,18.5430985797563,no
805,13.1715506970566,95.3939536190282,B,IV,97.8225077019735,1007.75813297722,101.970040493254,16558.2223696931,16558222.3696931,no,None,97.2887913027193,681.131411769819,52.0701103264673,15.2991383925873,no
806,18.4553119566142,99.7013341904343,C,I,100.299954666027,1045.27957455872,96.235249527025,33969.2622736839,33969262.2736839,no,None,98.9739550963867,757.038942592396,50.8778326406255,19.057406531559,no
807,17.7354855673139,101.89737917994,B,I,101.531305795357,865.337377545477,98.1606076443114,32059.8194557106,32059819.4557106,no,None,97.5633468782608,735.29369622676,50.0893511248983,18.1404002195631,no
808,23.316145722599,102.312724921047,B,I,95.3065812595231,1062.51066926967,100.962901370187,55631.7938879281,55631793.8879281,no,None,94.107562140802,679.288499868537,49.5282267858764,21.2001365824466,no
809,26.5431476837435,104.148704971795,A,I,99.6337055147631,1016.11220716003,101.718884510742,73387.171824656,73387171.824656,yes,severe,98.6620421520476,728.710208839458,49.4142723939277,26.3911482123136,yes
810,22.5052015494725,100.530579940643,B,II,104.557440718858,1037.79779216909,103.395384500221,50929.1023781582,50929102.3781582,yes,critical,94.472898425794,730.477447813619,51.3897700427409,21.3097752472007,yes
811,14.3585573240132,97.8959923417191,C,I,98.6665454337374,1037.55866427045,97.6618867631109,20193.8610986816,20193861.0986816,no,None,98.3242987103047,717.964414677565,48.7999018931368,10.9116274502972,yes
812,28.3549865269908,101.004684472437,A,III,97.3874868698579,960.321377687648,101.556850487516,81218.6238272264,81218623.8272264,no,None,94.9521802066381,700.363488695218,50.7041844263077,29.0743336749648,yes
813,25.0517651622606,102.199690046244,B,I,101.804108619407,1042.11994937153,103.280745877431,64150.9963295991,64150996.3295991,yes,minor,96.333962208531,708.119627511927,51.6565671690985,24.0076557380046,no
814,21.1176060793723,103.773009660828,B,III,101.812439207992,1064.40272885092,101.35064335633,46290.4832918511,46290483.2918511,no,None,96.3628532902343,725.829039103634,52.3844904565734,25.2445203541642,yes
815,8.96757703395189,101.622507001379,B,I,95.7366004459787,826.494236995846,100.063809575703,8182.73979145909,8182739.79145909,yes,critical,94.9232541576541,688.59971969732,50.9051197161608,7.96547983155376,yes
816,15.2270719072342,102.836487617588,A,I,105.177791946886,1109.22791892249,100.555538581331,23853.6189087318,23853618.9087318,yes,severe,94.2030354646075,746.728742717935,49.9751387675403,16.1630992180647,yes
817,19.6571346639488,100.878339803406,A,III,100.574941876785,903.214846534135,96.0629693966772,38989.7074725303,38989707.4725303,yes,critical,99.1377603631999,696.447246933176,48.7390786281424,22.5976757948216,no
818,23.8065295078264,97.4449967827978,B,II,105.145210904813,1088.74869842253,100.258233363201,55237.8004912285,55237800.4912285,no,None,93.8612031159175,734.075407317132,49.7397745146162,25.0566477597999,yes
819,14.1004790002085,98.2772535895771,C,II,96.7938664005472,937.39293054732,97.8092849365646,19549.5057132233,19549505.7132233,no,None,96.4263694226381,708.076957062481,48.587719560622,12.6050738265311,yes
820,36.0559947838364,103.773971749942,A,I,100.349324055862,906.284663979586,100.860692925226,134918.442564751,134918442.564751,yes,severe,99.2559797964773,680.258306960584,52.7409078414451,32.8427465650372,yes
821,7.23087574524586,101.408174626366,C,IV,99.3294858533024,1173.51918489214,99.2897356296329,5310.60938933134,5310609.38933134,no,None,98.6768762827354,698.101741879144,50.4917488262788,8.72225085045811,no
822,18.8203302533297,98.6645589493359,B,IV,105.824894792033,1063.03652860577,95.5205635764686,34956.9387964858,34956938.7964858,no,None,92.2030293255559,716.348490912833,50.4572838903079,17.2497742842903,no
823,18.7021867836928,98.5885713158857,A,II,97.6682042484654,1128.98117412015,99.8143377369071,34494.3374214127,34494337.4214127,yes,severe,97.310545094232,682.822261569311,53.1965231825586,17.7133223043041,yes
824,16.683165416904,98.1585628401712,A,III,102.372632049486,973.398167573723,99.2526051378907,27330.8286989058,27330828.6989058,yes,critical,97.3025959469605,682.078017720977,53.6232326673486,16.6908127819939,no
825,18.4050464458693,100.296946583992,B,I,96.6864976280992,908.228585884968,94.9299892645017,33986.1881686833,33986188.1686833,yes,critical,95.9685055084296,717.763736706826,49.0541496310576,18.0629397243952,yes
826,23.7119757878616,99.4999652777344,A,II,100.923202818517,898.377964369564,100.036678852377,55954.0268090628,55954026.8090628,yes,severe,98.2676186400753,717.728242100212,49.890391686331,25.9573980142795,no
827,15.6285366210711,98.1164620917774,A,IV,103.564196667362,1062.34243639292,102.072238397345,23973.1362670243,23973136.2670243,yes,minor,95.3282289184583,732.776182543113,51.4487077019241,13.7371914931454,yes
828,9.58593116848361,102.428398037278,C,II,106.358689159006,1038.39524632227,95.6473475291145,9423.53542201061,9423535.42201061,no,None,93.033932410328,716.383586688726,49.0035642849916,10.1023184000434,yes
829,20.4688395140511,100.037132866,A,IV,97.7008886387676,1073.95451508067,99.6311699927318,41923.3633525195,41923363.3525195,yes,minor,96.8092166738456,727.706486635181,51.369390309695,22.5600152511474,yes
830,19.990900939986,101.515663398915,C,I,99.2045675330264,1061.14741178804,102.914727321781,40578.1908673135,40578190.8673135,no,None,99.1466243230552,684.806072206911,51.3559296477806,20.9052577995373,no
831,19.9344967381421,99.239874600008,C,I,102.172377979395,940.765968286958,97.2722818935498,39447.1496301604,39447149.6301604,no,None,97.2554388341223,749.922630466839,45.9673527623217,19.3698970004218,no
832,23.3398403727905,100.349897426694,B,III,93.6048594900884,917.632685778185,101.227843906224,54675.2139252891,54675213.9252891,no,None,93.1872857010732,719.76725969024,49.7078304577134,22.3475097622502,no
833,19.9341614852392,102.06704661805,C,I,95.6063248263284,1089.72919937468,99.601210064055,40567.5099668608,40567509.9668607,no,None,94.3481126183621,692.139511355217,47.2678671861946,19.5875662627814,yes
834,23.8802351523815,101.351447990865,C,II,100.333452525315,1092.12391291449,99.9066798766375,57806.3918817556,57806391.8817556,no,None,99.392421290402,686.312291782991,52.3476333087034,22.1700125465365,yes
835,9.94632333682372,101.882562485825,A,IV,97.899190279511,842.728717018094,98.0383656784147,10088.8758959536,10088875.8959536,no,None,97.1967397859221,658.840328188265,52.1545716390504,14.6825966993687,yes
836,14.359097525141,96.3467398549721,C,II,102.304841028605,905.519121500432,102.219374450109,19876.162112987,19876162.112987,no,None,97.6513963567634,723.423452750175,50.2888498688614,13.1566270505733,yes
837,21.7439978579286,100.354408762593,B,III,102.561725219361,1076.74804945714,101.068676148462,47460.3077674793,47460307.7674793,yes,critical,97.4088698360635,653.304021496888,50.9959013912518,20.997815619938,yes
838,18.2355075895154,99.6163842761055,C,III,109.913956752849,1079.35529043192,96.5998379038371,33135.4713957065,33135471.3957065,no,None,89.1717433037777,741.182355767778,47.9990375061444,18.4806222913585,yes
839,24.7238729895881,98.6996025799803,A,III,97.1420983979416,1183.61476741373,98.6098195820921,60341.6818382574,60341681.8382574,yes,minor,94.8195246243167,691.707567972463,49.3962168883699,20.4189427503374,no
840,14.9764007373677,98.87860731748,B,II,97.0823493424026,969.546267968448,98.709379885189,22188.0184174532,22188018.4174532,no,None,95.6691962339139,711.681824363939,49.4561535374315,15.7244281432247,no
841,23.6195136624842,103.3515315866,B,I,98.641159709565,1118.65719340315,104.009065203528,57668.9641224735,57668964.1224735,yes,severe,97.3619112726586,671.595210586239,50.3910057553224,25.8879893511125,yes
842,16.6558362950482,100.861069200878,B,IV,98.7119836743123,1101.78393174624,95.6887670570839,27990.3809512813,27990380.9512813,yes,minor,97.2299506741132,724.935646934041,49.4954468625408,21.5721171825881,yes
843,14.434799031421,99.7107867592855,B,IV,102.92613596117,1040.54906210516,97.8323597899457,20787.2304434475,20787230.4434475,no,None,96.0740880222504,742.734202167608,52.0849840859306,11.0424865600908,no
844,18.2859740531653,101.878051424288,B,III,96.4776770109784,919.197797306003,97.3707461771,34072.925957239,34072925.957239,yes,severe,96.0223144763415,693.039791595612,49.4315908665926,20.3333082028951,no
845,20.2488966158437,98.9090065009534,B,IV,99.3131066761871,1137.72588428305,103.347244567932,40566.4958059931,40566495.8059931,no,None,99.2313793643581,741.425131080353,52.5051887200908,20.551923645282,no
846,13.8615901923723,100.277700726431,B,II,101.421330833863,1038.97257312866,106.729879221379,19275.8895880599,19275889.5880599,yes,critical,96.0101321064755,715.903150525568,50.2326307700005,17.164320799076,no
847,16.1799704458628,102.893724626705,C,IV,103.35185788433,1009.53200547994,100.689929839662,26946.9564070767,26946956.4070767,no,None,96.343973591711,714.37739919874,49.120182858555,15.9298405782889,yes
848,13.7690896919106,99.3347438276989,C,I,98.4092555670132,999.636829502401,100.772500858031,18841.7064431262,18841706.4431262,no,None,97.8940517334159,718.232290134921,50.4502237994461,17.1099938268622,no
849,25.0838698887989,98.4016874554736,A,I,98.7929848790537,995.810533105757,95.8580143492819,61924.3067470803,61924306.7470803,yes,critical,96.7217081745763,678.703083982672,49.6531992666821,19.7941531356739,yes
850,23.6180631202943,98.9034145097352,A,IV,103.64043591139,1072.80735166714,96.5366179871687,55180.1439003475,55180143.9003475,yes,minor,96.3300365280687,689.042977320909,49.3693787144879,21.7594712782242,no
851,14.8373643144744,97.8984075909612,B,IV,96.6959186363921,814.294103286301,104.457655411697,21560.0056770541,21560005.6770541,no,None,96.2090293217098,655.758717055068,47.6377182374808,16.8914750335728,no
852,22.7867300206138,100.505324982067,C,II,94.2258865645184,920.19560938643,103.134965582525,52196.1547088503,52196154.7088503,no,None,92.376208532602,653.183157086373,47.355589644245,24.7751195662678,yes
853,18.7220928845024,100.655723707991,B,I,100.995289081324,1210.02062329021,104.245246258629,35292.8686000361,35292868.6000361,yes,severe,98.8721639824439,705.577917919693,47.8163949601568,17.9401850854607,no
854,14.4330412142666,101.711344800981,B,II,96.0820238538224,951.190010451152,97.1796864722798,21195.5795552747,21195579.5552747,yes,severe,95.696795651021,660.314243464266,49.8381821651252,13.9529361965824,yes
855,22.105987198074,103.603524543255,B,III,99.14863494048,918.723105427286,102.624189479134,50638.7477576102,50638747.7576102,yes,minor,98.8425694536011,695.227835522978,52.8879945056688,21.8840705571071,no
856,18.3852484407681,102.810481623497,B,IV,96.9685877629869,1076.74746083651,103.111141817453,34762.2079981636,34762207.9981636,yes,minor,96.0025724168593,650.277263657114,49.6432462259603,21.6639549052928,no
857,24.4008995059576,97.4984164117287,A,IV,99.2657077281541,1030.91710364364,101.910556677852,58058.6410542905,58058641.0542905,no,None,98.8758234256181,734.822614477815,50.4955362889367,21.7410392501916,yes
858,19.0256819661205,103.998217708946,B,I,97.6387380093522,839.645677638844,96.2811526124863,37654.1716669201,37654171.6669201,yes,severe,97.3400916547523,714.785912318347,49.4276712862402,18.8931504645711,yes
859,25.9402749105189,100.278556975184,A,IV,103.479670786378,1040.88513044643,99.2341160111206,67488.1313212862,67488131.3212862,yes,critical,94.5306025340256,673.514408311741,51.1426645072663,25.5299317078275,yes
860,17.4511774411602,99.2266617931206,C,III,98.3614947741298,960.534636339784,103.291438938146,30228.5515552954,30228551.5552954,no,None,98.0874313646054,711.436696396262,50.6910326389032,20.7886570397042,no
861,21.0977400543665,103.711271380887,A,IV,105.689149074798,923.799332433283,103.681800314673,46175.9122819362,46175912.2819362,yes,minor,93.7438706381577,725.84733615077,51.5432546772709,21.3757269420316,yes
862,21.8514721068228,100.857710768953,C,II,103.920273611389,1060.89056902647,102.464345789859,48169.3483767042,48169348.3767042,no,None,95.619124217208,650.697365640072,49.5030412374958,21.9375365494043,yes
863,21.395541968653,103.46158027918,A,IV,97.470412217848,1179.81417928685,96.7143451102875,47371.6542146116,47371654.2146116,no,None,96.8123053337425,694.544627627842,52.6830430149511,20.2417221122763,no
864,21.0097121865666,99.9129526517214,C,I,92.6316779623163,919.318696374783,101.703980240635,44111.2589773906,44111258.9773906,no,None,91.3076109253534,696.561742464184,48.4049945652136,17.7307912714699,yes
865,19.9350172878433,98.537828383725,A,I,97.221303641688,789.83118062477,99.7069931739621,39171.2841892191,39171284.1892191,yes,critical,96.608648751585,712.281743239619,51.8666414408954,20.0556553222391,no
866,19.5456749696125,96.0680718475587,B,II,100.664488040539,854.110362793568,97.8917522673895,36710.7201836975,36710720.1836975,yes,critical,98.7202468296076,678.174462520675,50.4161856930765,18.2453025533495,no
867,26.8251568265942,102.253730630377,A,III,101.161531184524,1074.54908611836,101.17867870953,73590.281469047,73590281.469047,yes,critical,97.7093443733228,720.26099758604,52.618032695328,23.591046501987,no
868,24.5406528444158,98.2238312231318,C,I,102.692720551664,906.51523802861,103.284646922047,59164.7715894633,59164771.5894633,no,None,96.6463499156351,691.968318639798,48.7619651085185,24.4293981169197,yes
869,16.9505591429905,101.742718520784,A,I,99.2698258183416,1207.66595132363,98.3263779667522,29241.6602939105,29241660.2939105,yes,minor,99.0829315435432,682.636109607044,47.8950927774921,16.0709491240822,yes
870,26.9821861060973,100.239787133233,B,II,102.864208387991,1001.56947580337,99.6804597822865,72988.8792134563,72988879.2134563,no,None,95.0470565431578,659.148749575187,49.3880317493674,26.9380174418697,yes
871,20.7239918665422,100.944869889607,B,III,99.097367950032,885.889315711426,95.7703623814408,43363.0985836229,43363098.5836229,yes,minor,98.7848002344321,626.267258841969,52.540422864523,21.2320638512518,no
872,16.7969661420235,102.53327981964,C,IV,101.234506734694,1033.47926997463,99.7879127141833,28939.003069466,28939003.069466,no,None,97.7686794937319,685.98701855129,52.1088552548249,17.5510955597272,yes
873,20.8490112977927,99.0293672421062,B,II,100.44171196984,791.929193711566,99.6380309601041,43057.0404684073,43057040.4684073,no,None,98.6861927784662,753.549994154101,49.2944952195043,20.2015007755537,no
874,19.2140625628958,99.0769328276313,B,III,103.494655858832,970.953879382772,97.589445084978,36587.1651457326,36587165.1457326,no,None,96.2010223955203,720.080818879308,52.1139476452857,21.3364720053029,yes
875,20.5046979727305,99.5364833254425,A,I,99.8878214251457,985.37888458436,99.8807369306217,41857.8406226864,41857840.6226864,yes,critical,99.3300206554972,674.389841380806,51.6018627905404,25.1288801756169,no
876,15.1330292292586,102.120707544876,C,I,97.5514191702588,1037.33753074698,95.6838830577117,23395.9596163872,23395959.6163872,no,None,96.6828645503308,708.273170229524,49.1101328052246,13.5380953268542,no
877,15.900873623734,99.0504285909975,A,III,108.743192375079,1053.94760083692,100.009615610958,25052.4823447377,25052482.3447377,yes,critical,91.1546724918318,644.054096233462,48.1133437487786,16.1299609222709,yes
878,26.8145948451271,99.6489794380846,A,III,96.2432675162207,1003.41584827488,101.988969487517,71658.9216373213,71658921.6373213,yes,minor,96.0535420094469,722.938348115493,49.5301167483112,29.5012230096918,no
879,24.8068546526564,101.592648998178,C,IV,100.651463671158,948.339943764313,101.842775466749,62526.5808707214,62526580.8707214,no,None,98.7737706185579,685.203165155829,51.5520845957166,27.1040782590298,yes
880,15.5813776279944,101.557490631706,C,III,97.4875402923235,1098.49402075114,98.2205090396817,24665.4973717316,24665497.3717316,no,None,97.2060509943032,663.97306421723,50.7535376930102,17.2824956142324,no
881,15.4995394228184,101.593605132492,B,II,101.570612717904,911.088769701565,100.79535819921,24418.5885215605,24418588.5215605,yes,critical,97.872380496558,658.209523433388,53.1414286841284,12.7912128801841,yes
882,28.6166656639842,100.098103145673,B,I,102.417163186423,1032.26306691467,97.1869765058229,81981.8059752082,81981805.9752082,yes,critical,96.7427435774352,747.71454633108,48.2264032396846,28.3240070961514,yes
883,29.5452108106447,101.52522586967,B,III,103.17527666583,954.076000852313,99.7116676528298,88632.5599637539,88632559.9637539,yes,critical,96.7969180478014,688.934755545314,51.1645004257973,28.0101878194329,yes
884,16.1142940207237,100.571986139273,B,I,94.2039732837833,989.54261067427,110.307868086202,26125.4931761831,26125493.1761831,yes,minor,93.4569095790792,699.273408076003,50.6822228129284,11.6278948140941,yes
885,13.4884736869345,98.7343699236943,C,I,103.176086996201,879.289766546345,103.559139042641,17972.0676221613,17972067.6221613,no,None,96.445802472412,663.161876379016,51.9929145041115,8.88878513578191,yes
886,33.1174758340934,103.608768961602,A,I,106.676643052,880.507636956792,101.605044033051,113644.035000978,113644035.000978,yes,minor,92.8711036545492,691.629588067182,49.5174204745608,35.3540694704819,yes
887,21.148144571734,96.2739780539715,A,IV,99.1566549262708,1069.47122273819,104.166619203345,43065.881610208,43065881.610208,yes,severe,99.0420076751199,738.687387787998,51.9362585158886,24.3496735460379,no
888,20.9337494607094,101.691056762426,A,III,96.6116300510035,1130.40029233794,96.548159712235,44572.4443805297,44572444.3805297,yes,minor,96.2623612703828,666.046478779109,48.8057552136171,20.1542994353779,yes
889,20.3806831747514,100.683335365789,B,III,96.2384594032549,1150.19933561027,98.6947104511174,41831.745850418,41831745.850418,yes,minor,96.1449646775933,694.341461187936,49.1441308060045,16.3729917411748,no
890,27.0243009316067,100.045555212287,A,III,96.3002720235539,1008.84939040339,96.0901283607563,73074.5549780724,73074554.9780723,yes,critical,95.7664771783985,755.326093582705,52.2233867146549,29.806413750382,yes
891,19.0413888233184,98.7772000231067,C,I,102.028967901043,1120.67060579896,100.362940261432,35823.2015149769,35823201.5149769,no,None,96.3480712524875,682.901908567932,50.8957077966798,17.0430443744224,no
892,27.2969608207805,99.4789464550505,B,I,100.97376305895,1116.06415075154,97.898322413905,74134.7374508518,74134737.4508518,no,None,98.1614358659943,746.978094153889,49.8500044924771,27.5962507269497,no
893,18.8967227443273,103.611340629286,B,II,92.2785417157001,882.015160798868,102.847833764248,37006.5946268018,37006594.6268018,yes,minor,91.4104399028617,693.003888144031,51.4134981025471,20.9495981131509,no
894,22.5257294313657,99.8060014659927,A,I,104.221541794731,896.437099511954,95.5510330775115,50653.0714614844,50653071.4614844,yes,severe,95.3504085458889,679.643024067111,52.4872648673711,22.2803628933303,yes
895,14.8325149696356,99.2310266004299,B,I,102.021201709293,1103.38764946272,100.165434341555,21840.2095821309,21840209.5821309,no,None,97.6417730218222,703.595004352027,50.3669076964273,17.9949932965893,no
896,20.8523673572961,98.24327571499,C,IV,97.4045302008699,1011.8554696168,98.1455471174841,42728.5599609697,42728559.9609697,no,None,96.9841907414002,694.656538268681,48.1490153770232,19.0884945789834,yes
897,26.0033408044596,99.0088429561262,C,III,104.293415037554,947.514751789274,104.731989902663,66955.0016911543,66955001.6911543,no,None,95.6131786430663,715.053543495549,49.9084275622802,23.4788201127484,yes
898,19.1829704261713,99.8314150928511,C,III,100.68599813761,932.356352156656,102.600601002356,36746.1929581602,36746192.9581602,no,None,98.9428718135217,700.561437928559,46.6341962535378,20.5180888336398,no
899,26.4123793156132,97.28455586589,B,IV,95.2102102901272,817.895675132131,100.544470823909,67876.8000415611,67876800.041561,no,None,94.4449538652735,663.25238266171,45.1919848516444,24.6089107114304,no
900,33.6359819395563,102.285395633534,B,II,98.3854408176051,954.884124402184,91.0327205020681,115734.002481379,115734002.481379,yes,critical,97.6518696844588,672.829883242372,49.5805615816581,34.9740349776265,no
901,24.7096210866546,100.195654074894,A,II,99.6804279460521,963.32462697425,105.138773720584,61187.163782341,61187163.782341,yes,minor,99.5832338567025,690.946477286516,51.4396665938027,24.3478156644159,no
902,18.7569298136022,102.930042057194,C,IV,97.3989816518675,926.930355331805,98.244114952516,36221.2974864479,36221297.4864479,no,None,94.9121443502154,679.822166071406,51.789209169185,19.5174371241297,yes
903,20.4823942985324,101.980871705449,C,II,93.5170582551678,961.865949116943,102.056476342347,42794.0134934446,42794013.4934446,no,None,91.5063792608704,664.178667409281,47.803650946171,16.2024531844983,yes
904,17.8303452934913,102.828773501445,A,I,97.0807391882646,1015.15623691976,102.436793408586,32701.8973601838,32701897.3601838,yes,minor,95.4696599727152,709.851220171662,49.1037365753126,18.8096366779288,no
905,30.8933393372578,97.3282044613733,A,I,95.9125003074176,938.368604825601,98.5757234787093,92897.8859264892,92897885.9264892,yes,severe,95.0735013398955,703.349770798741,45.6239291982677,29.1219115266441,no
906,5.20610190434938,101.159167276787,C,IV,100.023394313511,1119.98447126243,99.7916776619586,2751.47960955407,2751479.60955407,no,None,99.7114767979562,697.279911455105,49.4068204135204,2.54561526833784,yes
907,20.4044411959956,99.2763575714027,C,III,100.208790573008,907.277058057341,104.449150026052,41342.9818656869,41342981.8656869,no,None,99.068225228613,745.094134764758,51.2383790564958,21.024079109918,no
908,20.5506890230861,99.9062951006964,B,II,98.455885362646,952.447086845886,101.714725436383,42205.6788565187,42205678.8565187,no,None,97.8180350271194,711.088512327342,51.9668577504519,21.621525550498,no
909,21.0672416315633,98.8010450571765,C,III,103.607021813335,996.250533403378,108.418314072183,43859.98420975,43859984.20975,no,None,96.1111615089493,736.747485720662,48.6981111280944,22.0375730050453,yes
910,12.2109019368384,100.430208986446,B,II,98.9118498129391,960.054827353737,98.2733750119621,14986.0404267737,14986040.4267737,no,None,98.5216590767812,671.169998180389,53.9534513159157,11.0200890028376,no
911,21.0810577312888,100.187262970958,B,IV,102.048988731073,828.534229800446,98.2978825676795,44534.2906751116,44534290.6751116,yes,minor,97.3237484059345,648.622374933153,49.5782497824932,20.9263144954384,yes
912,20.9383190851322,95.7603311697373,A,I,101.034703796466,940.107697066021,98.492234151063,41992.438238802,41992438.238802,yes,critical,96.1768135364397,687.146163018098,52.0868749236503,22.402445909715,yes
913,26.293110626068,101.704886177649,C,I,102.431020779167,996.302022936543,100.094364854858,70322.4228794838,70322422.8794838,no,None,94.5607912307203,709.843944815848,53.8329462318608,24.9013128953065,yes
914,22.6175889045448,100.308749144627,B,III,101.759576482911,1046.4001844777,99.9688416450103,51322.4350062186,51322435.0062186,yes,minor,97.8626691302661,752.1739222667,51.3898111788996,26.4228513201352,yes
915,25.5772713873998,98.0562767195892,A,I,99.3618902695701,939.825634921799,96.8467564200809,64156.6416146162,64156641.6146162,no,None,98.94126385769,697.872624925137,48.9423734993446,26.7768590149779,yes
